,Item_Code,Item_Type,Item_Fat_Content,Item_Type_Cluster,Is_Misc_Item,Item_MRP,Mean_LogSale_per_Item_Identifier,Mean_LogSale_per_Outlet_Identifier,Mean_LogSale_per_Item_Profile,Sales_to_MRP,Item_Profile,Outlet_Type,Outlet_Age,Item_Profile_Freq_Bin,Median_Log_Sales_ItemCluster_OutletType,Median_Log_Sales_per_Outlet,Median_Log_Sales_per_Item_Cluster,Median_Log_Sales_per_ItemProfile_OutletType,MRP_per_Year,Median_Log_Sales_Per_City_Tier,Median_MRP_ItemType_Per_Tier,MRP_Deviation_From_Tier_Median,Abs_MRP_Deviation,Median_Log_Sales_per_Item_OutletType,Median_Sales_per_Item_OutletType
3342,1,6,1,3,0,80.6592,6.354503453672282,7.503790504059262,7.330424462937938,20.47111798778069,9,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.626406450193304,4.481066666666667,7.60342826700307,147.6418,-66.98259999999999,66.98259999999999,7.626406450193304,2050.664
7473,0,14,0,0,0,167.3158,7.078081571281484,7.549659490047381,7.217909457286328,10.986851211899896,2,1,21,0,7.468544092939159,7.654563787922667,7.383310345446207,7.444698686167708,7.967419047619048,7.60342826700307,141.9154,25.40039999999999,25.40039999999999,7.444698686167708,1709.7744
2502,1,0,1,4,0,53.0666,6.576638373781943,7.525084721442317,7.181712986424338,9.660803593974368,3,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.47630269409516,2.041023076923077,7.305455015205315,107.2938,-54.2272,54.2272,7.47630269409516,1764.7029
1941,2,9,0,2,0,262.291,8.076757905854484,5.562252196530046,7.340016325695475,2.005337583066136,15,0,40,0,5.662296710546384,5.584702693357622,7.550937125130511,5.694677819451893,6.557275,7.305455015205315,151.4195,110.8715,110.8715,5.694677819451893,296.281
2735,2,9,0,2,0,191.253,7.686905849240267,7.465883746184298,7.345772993646435,13.890197800818807,15,1,23,0,7.661010252118305,7.515314505368987,7.550937125130511,7.716940685013205,8.315347826086956,7.60342826700307,156.4656,34.78739999999999,34.78739999999999,7.716940685013205,2245.0776
1573,1,2,1,4,0,234.93,7.50876335925079,7.448250849711377,7.106161640430834,19.83824969139744,5,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.538288162813226,10.214347826086955,7.60342826700307,159.8578,75.07220000000001,75.07220000000001,7.538288162813226,1877.8889
4685,1,4,1,3,0,184.824,7.692213899517869,7.497239398596627,7.331805396597066,18.15582391897156,7,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.6200566468552,6.600857142857143,7.305455015205315,145.0128,39.811200000000014,39.811200000000014,7.571016267748703,1940.1412
2692,1,1,1,4,0,130.231,7.248425369848768,5.546156483390481,7.324291236205294,0.9969285346806828,4,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.800821462241116,4.8233703703703705,7.502907590270665,129.031,1.1999999999999886,1.1999999999999886,5.800821462241116,329.571
484,1,13,0,4,0,174.837,7.483404708915549,7.577155594126957,7.353094745785227,17.15557347701003,12,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.644097476216769,8.325571428571427,7.60342826700307,143.8102,31.02679999999998,31.02679999999998,7.644097476216769,2087.283
6133,1,4,1,3,0,196.7794,8.019587963748977,7.465883746184298,7.331805396597066,13.879052380482912,7,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.6200566468552,8.555626086956522,7.60342826700307,150.03789999999998,46.74150000000003,46.74150000000003,7.571016267748703,1940.1412
4997,1,6,1,3,0,178.4028,6.751809761450588,7.334569399502874,7.353084142897137,6.948991831966761,9,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.374582117567543,11.150175,7.502907590270665,132.8626,45.54020000000003,45.54020000000003,7.374582117567543,1593.9252
1741,1,10,1,3,0,48.3718,6.331549432658061,7.573811673196162,7.295400944042438,12.704373209183862,10,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.60872716652003,2.303419047619048,7.60342826700307,150.7366,-102.3648,102.3648,7.60872716652003,2014.7108
7263,1,6,0,3,0,96.2094,6.344265452151815,7.539597872515122,7.350174364288564,9.896060052344156,9,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.626406450193304,3.7003615384615385,7.305455015205315,148.2418,-52.03240000000001,52.03240000000001,7.626406450193304,2050.664
5445,1,15,1,4,0,98.6068,7.364475015489994,5.537878967531135,7.412081697163193,0.9858021961974228,13,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.2262433245553,3.652103703703704,7.502907590270665,171.3448,-72.73799999999999,72.73799999999999,5.2262433245553,185.0924
4055,2,9,0,2,0,99.67,7.547200904531433,8.010825440111935,7.3503441987098865,26.052172168154915,15,3,40,0,8.121466470910779,8.121466470910779,7.550937125130511,8.137556285019322,2.49175,7.502907590270665,153.7498,-54.07979999999999,54.07979999999999,8.137556285019322,3419.5488
6157,1,5,0,4,0,95.7068,7.085617006203715,7.464363843279843,7.2346129455711905,6.09403720529785,8,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.525417416584517,2.5186,7.502907590270665,129.431,-33.72420000000001,33.72420000000001,7.525417416584517,1853.5872
6150,1,13,1,4,0,197.6084,7.589208684004954,5.533153601523527,7.36003598848004,3.012145232692536,12,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.738475573655711,7.318829629629629,7.502907590270665,147.5102,50.09819999999999,50.09819999999999,5.738475573655711,309.597
2540,1,6,0,3,0,94.1436,7.475785194376879,7.4805229744783714,7.353084142897137,16.067981254169165,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,2.477463157894737,7.502907590270665,132.8626,-38.71899999999998,38.71899999999998,7.626406450193304,2050.664
1286,1,4,0,3,0,64.2852,6.922274081104112,7.503790504059262,7.344685351703342,6.814887407988151,7,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.6200566468552,3.5714,7.60342826700307,150.03789999999998,-85.75269999999998,85.75269999999998,7.571016267748703,1940.1412
2934,2,9,0,2,0,156.4656,7.525417416584517,7.589657249124998,7.345772993646435,15.79548220183861,15,1,21,0,7.661010252118305,7.654563787922667,7.550937125130511,7.716940685013205,7.450742857142857,7.60342826700307,156.4656,0.0,0.0,7.716940685013205,2245.0776
3003,1,3,0,4,0,146.5418,7.286188086037889,7.542041168091658,7.360147735140188,17.06960471346742,6,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.617270716092915,5.636223076923077,7.305455015205315,141.3838,5.157999999999987,5.157999999999987,7.617270716092915,2032.0216
7640,1,3,0,4,0,87.0198,6.137835166352886,7.542041168091658,7.360147735140188,8.018386620056582,6,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.617270716092915,3.346915384615385,7.305455015205315,141.3838,-54.364,54.364,7.617270716092915,2032.0216
330,0,4,0,3,0,76.367,7.054720442953412,7.4805229744783714,7.085740401918106,4.010475729045266,0,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.265721054029824,2.009657894736842,7.502907590270665,151.934,-75.567,75.567,7.571016267748703,1940.1412
1664,2,8,0,2,0,99.3384,7.475177496389279,7.506569377653555,7.19750001102729,27.774508145893247,14,1,18,0,7.661010252118305,7.603926109403291,7.550937125130511,7.576504228617177,5.5188,7.60342826700307,129.2626,-29.9242,29.9242,7.576504228617177,1950.794
2380,2,9,0,2,0,263.291,7.784680409437314,7.539597872515122,7.345772993646435,12.985187492166451,15,1,26,0,7.661010252118305,7.584319360533787,7.550937125130511,7.716940685013205,10.126576923076923,7.305455015205315,151.4195,111.8715,111.8715,7.716940685013205,2245.0776
1079,2,9,0,2,0,172.6422,5.84610461518629,7.545309431231203,7.3503441987098865,16.980306089704605,15,1,18,0,7.661010252118305,7.603926109403291,7.550937125130511,7.716940685013205,9.591233333333332,7.60342826700307,156.4656,16.176600000000008,16.176600000000008,7.716940685013205,2245.0776
5948,2,9,0,2,0,48.0718,6.134514353333575,5.546156483390481,7.3503441987098865,0.983358226652632,15,0,27,0,5.662296710546384,5.526809787121378,7.550937125130511,5.694677819451893,1.7804370370370373,7.502907590270665,153.7498,-105.678,105.678,5.694677819451893,296.281
8395,1,12,1,3,0,150.205,7.344955871200414,7.452492847391517,7.176450448593075,39.89347891215336,11,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.856921929279074,6.530652173913044,7.60342826700307,153.5827,-3.377699999999976,3.377699999999976,7.856921929279074,2582.6382
4097,1,6,0,3,0,111.9886,7.161124968722272,7.577155594126957,7.330424462937938,12.907133404650114,9,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.626406450193304,5.3327904761904765,7.60342826700307,147.6418,-35.653199999999984,35.653199999999984,7.626406450193304,2050.664
3013,2,8,0,2,0,57.393,6.837799109152844,7.577155594126957,7.216794472489468,12.818793232624182,14,1,21,0,7.661010252118305,7.654563787922667,7.550937125130511,7.576504228617177,2.733,7.60342826700307,129.2626,-71.86959999999999,71.86959999999999,7.576504228617177,1950.794
2979,2,8,0,2,0,40.948,5.908108879849253,7.503790504059262,7.216794472489468,11.706945394158447,14,1,18,0,7.661010252118305,7.603926109403291,7.550937125130511,7.576504228617177,2.274888888888889,7.60342826700307,129.2626,-88.31459999999998,88.31459999999998,7.576504228617177,1950.794
5763,0,4,0,3,0,54.893,6.2920296872984025,8.024200479454251,7.0805322437196825,56.70331371941781,0,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,7.804310133332296,1.372325,7.502907590270665,151.934,-97.041,97.041,8.142216938353288,3435.528
3188,0,7,0,0,0,75.0012,6.322995076782878,7.452492847391517,7.261518633865937,11.13199788803379,1,1,23,0,7.468544092939159,7.515314505368987,7.383310345446207,7.512409112249449,3.260921739130435,7.60342826700307,145.8918,-70.89059999999999,70.89059999999999,7.512409112249449,1829.6184
8290,2,9,0,2,0,40.8796,6.074150038838964,7.545309431231203,7.3503441987098865,9.08806348398712,15,1,18,0,7.661010252118305,7.603926109403291,7.550937125130511,7.716940685013205,2.271088888888889,7.60342826700307,156.4656,-115.58599999999998,115.58599999999998,7.716940685013205,2245.0776
7264,0,7,0,0,0,153.8682,7.523246019560071,7.577155594126957,7.261518633865937,11.89081564611791,1,1,21,0,7.468544092939159,7.654563787922667,7.383310345446207,7.512409112249449,7.327057142857143,7.60342826700307,145.8918,7.976400000000012,7.976400000000012,7.512409112249449,1829.6184
1894,1,5,0,4,0,62.7168,6.809958979835862,7.542041168091658,7.236175194377211,15.287004439001985,8,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.525417416584517,2.412184615384615,7.305455015205315,122.4598,-59.743,59.743,7.525417416584517,1853.5872
2147,1,2,1,4,0,155.163,7.125603155349187,7.503790504059262,7.133681576947114,5.041891430302328,5,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.538288162813226,8.620166666666668,7.60342826700307,159.8578,-4.6947999999999865,4.6947999999999865,7.538288162813226,1877.8889
4375,2,8,0,2,0,56.293,6.518789311614064,8.010825440111935,7.227665745166139,45.23981667347628,14,3,40,0,8.121466470910779,8.121466470910779,7.550937125130511,8.012953062606426,1.407325,7.502907590270665,125.9533,-69.6603,69.6603,8.012953062606426,3019.403
576,0,14,1,0,0,39.3822,6.661725620060938,7.505268090848811,7.224803267013506,8.977147035970567,2,1,28,0,7.468544092939159,7.573942169284693,7.383310345446207,7.444698686167708,1.4065071428571427,7.305455015205315,144.3128,-104.9306,104.9306,7.444698686167708,1709.7744
7409,1,6,0,3,0,116.5466,7.747616249878104,7.448250849711377,7.327570953546424,24.267704077167405,9,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.626406450193304,5.0672434782608695,7.60342826700307,147.6418,-31.09519999999999,31.09519999999999,7.626406450193304,2050.664
6483,1,0,0,4,0,183.6924,7.7777881467408925,5.562252196530046,7.194959824287667,3.022864310118438,3,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.414805341753303,4.59231,7.305455015205315,107.2938,76.39859999999999,76.39859999999999,5.414805341753303,223.7088
6293,1,15,0,4,0,167.5158,8.183498855882787,8.040429555045952,7.346266786317645,25.93791630401429,13,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.252621338262873,4.187895,7.502907590270665,171.3448,-3.8289999999999793,3.8289999999999793,8.252621338262873,3836.6725
1635,1,5,0,4,0,150.7392,7.288506886664596,7.525084721442317,7.241839213755741,20.77709845879506,8,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.525417416584517,5.797661538461539,7.305455015205315,122.4598,28.27940000000001,28.27940000000001,7.525417416584517,1853.5872
826,1,13,0,4,0,184.4924,8.111537537857645,7.305528207619562,7.36003598848004,28.0910606615774,12,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.534967635573844,11.530775,7.502907590270665,147.5102,36.982200000000006,36.982200000000006,7.534967635573844,1871.5638
6189,1,6,0,3,0,210.9902,7.498299193489704,7.572055538390191,7.353084142897137,30.199061378206206,9,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.626406450193304,10.04715238095238,7.60342826700307,147.6418,63.3484,63.3484,7.626406450193304,2050.664
5807,1,5,1,4,0,99.3358,7.423855407508921,7.341617482908678,7.249239307292764,8.096641895469713,8,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.408375753103087,6.2084875,7.502907590270665,129.431,-30.09520000000001,30.09520000000001,7.408375753103087,1648.8537
129,2,9,0,2,0,40.2822,6.602352117574945,7.452492847391517,7.342334633911306,17.55315250904866,15,1,23,0,7.661010252118305,7.515314505368987,7.550937125130511,7.716940685013205,1.7514,7.60342826700307,156.4656,-116.1834,116.1834,7.716940685013205,2245.0776
4941,1,10,1,3,0,82.7276,7.330056682512127,5.537878967531135,7.283695193338166,1.9637364071966303,10,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.649370247911824,3.063985185185185,7.502907590270665,143.7812,-61.05360000000002,61.05360000000002,5.649370247911824,284.2966
8012,1,13,0,4,0,185.2924,8.022510664688859,7.572055538390191,7.375470956453296,16.981650623554998,12,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.644097476216769,8.823447619047618,7.60342826700307,143.8102,41.48219999999998,41.48219999999998,7.644097476216769,2087.283
4664,1,5,1,4,0,85.9566,6.745658262425232,7.451082142602913,7.285824669244764,19.674254216662824,8,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.525417416584517,3.737243478260869,7.60342826700307,141.5838,-55.6272,55.6272,7.525417416584517,1853.5872
669,1,10,1,3,0,43.4112,5.834487877931661,8.039122097700634,7.283695193338166,25.52086097596933,10,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.101989462562209,1.08528,7.502907590270665,143.7812,-100.37,100.37,8.101989462562209,3300.0377
2429,1,4,1,3,0,255.6356,8.678277974540032,7.497239398596627,7.331805396597066,10.944060999328729,7,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.6200566468552,9.129842857142858,7.305455015205315,145.0128,110.6228,110.6228,7.571016267748703,1940.1412
3474,1,0,0,4,0,125.4362,7.188799163281722,5.5502634016873245,7.172191719974118,6.0191332326712725,3,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.414805341753303,3.135905,7.305455015205315,107.2938,18.142399999999995,18.142399999999995,5.414805341753303,223.7088
3971,1,10,1,3,0,102.4674,7.350367460863691,5.546156483390481,7.303711000270165,1.988288958244281,10,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.649370247911824,3.795088888888889,7.502907590270665,143.7812,-41.313800000000015,41.313800000000015,5.649370247911824,284.2966
676,1,5,1,4,0,214.4218,8.891173301491609,7.362077913097834,7.236175194377211,6.977147845974619,8,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.408375753103087,13.4013625,7.502907590270665,129.431,84.99079999999998,84.99079999999998,7.408375753103087,1648.8537
8018,1,3,1,4,0,100.3674,7.18319370743385,8.010825440111935,7.37314141891374,18.26901165119352,6,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.14931169771982,2.509185,7.502907590270665,123.0059,-22.638499999999997,22.638499999999997,8.14931169771982,3460.1626
3769,1,1,1,4,0,189.4556,7.446097269211561,8.040429555045952,7.366758089638025,18.82951150559813,4,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.082748069935931,4.73639,7.502907590270665,129.031,60.4246,60.4246,8.082748069935931,3237.1196
3964,2,8,0,2,0,129.531,6.698766650722474,7.334569399502874,7.227665745166139,16.037056766333926,14,2,16,0,7.396874044354185,7.41226797690749,7.550937125130511,7.373620826123089,8.0956875,7.502907590270665,125.9533,3.577700000000007,3.577700000000007,7.373620826123089,1592.5936000000002
5023,1,10,1,3,0,103.3674,7.144530095628721,7.531111528493944,7.303711000270165,24.63721637576257,10,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.60872716652003,3.975669230769231,7.305455015205315,140.318,-36.95060000000001,36.95060000000001,7.60872716652003,2014.7108
7735,1,6,1,3,0,183.495,7.750799987252769,8.014763560293618,7.370515187365858,24.945502602250727,9,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.293491502175813,4.587375,7.502907590270665,132.8626,50.63240000000002,50.63240000000002,8.293491502175813,3996.7974
2710,1,6,0,3,0,93.9778,6.319574098654028,7.577155594126957,7.330424462937938,29.96807756725523,9,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.626406450193304,4.475133333333334,7.60342826700307,147.6418,-53.66399999999999,53.66399999999999,7.626406450193304,2050.664
3908,1,13,0,4,0,94.712,7.8122786109914895,7.513776265299001,7.375470956453296,13.7782751921615,12,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.644097476216769,3.382571428571429,7.305455015205315,147.5247,-52.81269999999999,52.81269999999999,7.644097476216769,2087.283
5902,2,8,0,2,0,87.0224,7.023724629831539,7.316777715354307,7.216794472489468,13.710419386272958,14,2,16,0,7.396874044354185,7.41226797690749,7.550937125130511,7.373620826123089,5.4389,7.502907590270665,125.9533,-38.9309,38.9309,7.373620826123089,1592.5936000000002
1999,1,13,1,4,0,97.241,6.84331205862618,7.497239398596627,7.374825138247131,1.9856027807200656,12,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.644097476216769,3.472892857142857,7.305455015205315,147.5247,-50.2837,50.2837,7.644097476216769,2087.283
7293,1,3,1,4,0,87.4172,7.632867011367531,5.533153601523527,7.374195058197344,2.0411818269173576,6,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.658185905529179,3.2376740740740737,7.502907590270665,123.0059,-35.5887,35.5887,5.658185905529179,285.6282
